commentId,videoId,videoTitle,channelId,channelTitle,author,authorChannelId,text,publishedAt,updatedAt,likeCount,replyCount,parentId,isReply,text_translated,deepl_detected_source_lang
UgyWumOaTMoaSDvCRNd4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@OlivSepang,UClkwWodyzFiMGe0SkiIYosA,Becky sangt cantik dan luarbiasa hebat ✨😍,2025-10-03T01:15:56Z,2025-10-03T01:15:56Z,0,0,,False,Becky est tellement belle et incroyablement géniale ✨😍😍😍,ID
UgxDZqVOrtSjtejK9HJ4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@PauloHenrique-z3u1d,UC5dpfwtYbgDxr90OBAJsW8Q,Atè a Thais Araujo minha gente 😮!!❤,2025-10-03T00:18:17Z,2025-10-03T00:18:17Z,0,0,,False,Même Thais Araujo 😮!!!❤,PT
UgxLhDgaU5J0DaCGU9F4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@loveskc-n3w,UCve9Gj8LdcBUSZ_jDU7SRgg,Achieng Agutu ❤❤❤❤<br>Gorgeous 💖,2025-10-02T23:13:22Z,2025-10-02T23:13:22Z,0,0,,False,Achieng Agutu ❤❤❤❤<br>Gorgeous 💖,ID
UgwfE0zDPcG0GxWh8RN4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@Ibrahim-mb1gw,UCMOqyg-2K2naGgxAUx352BQ,😍😍,2025-10-02T22:12:10Z,2025-10-02T22:12:10Z,0,0,,False,😍😍,EN
UgztvqcCofdZ0RkyOo94AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@eliz-n4k,UCxSjOVvG7aF0DJ6ktl4McKw,Me encantó la ropa es el mejor desfile de ropa ame todos los vestidos y los trajes ❤❤❤ super diseñadora ❤❤❤❤❤ 🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹,2025-10-02T22:07:13Z,2025-10-02T22:07:13Z,0,0,,False,"J'ai adoré les vêtements, c'est le meilleur défilé de mode, j'adore toutes les robes et les tenues ❤❤❤❤ super designer ❤❤❤❤❤ 🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹",ES
UgzzLn2CnfBH3ZljGnl4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@MartaLasota-j5d,UCVmIPMHGB39Kp9x_GXpAZEA,"Helen Mirren, Andie MacDowell, Gillian Anderson... everlasting class and elegance. It was a pleasure to watch this show and it was clear that they all loved being a part of it. I couldn&#39;t stop smiling. Thanks, L&#39;Oreal, for making an effort to gather them all together.",2025-10-02T19:07:33Z,2025-10-02T19:07:33Z,0,0,,False,"Helen Mirren, Andie MacDowell, Gillian Anderson... une classe et une élégance éternelles. C'était un plaisir de regarder ce spectacle et il était clair qu'ils aimaient tous en faire partie. Je n&#39;ai pas pu m&#39;empêcher de sourire. Merci à L&#39;Oréal d&#39;avoir fait l&#39;effort de les réunir.",EN
UgxyvYX5Pzzk051-ml94AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@salmashadairy22,UChJGX6UtxMQHhuPLwMNXmAg,Hi m from India if sing a song Selena gomez feel me when you running  song i like to enjoy anyway i like china pink first part it&#39;s very simple longgggggggggg  dresses❤,2025-10-02T19:02:49Z,2025-10-02T19:33:02Z,0,0,,False,Hi m from India if sing a song Selena gomez feel me when you running song i like to enjoy anyway i like china pink first part it&#39;s very simple longgggggggggggg dresses❤,EN
UgwaWtpazm0wJvywBRx4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@njs198-h9w,UCCMSPHcSs2YXd4N7oQfqPCA,Kandel and Becky Rebecca ❤,2025-10-02T18:36:56Z,2025-10-02T18:36:56Z,0,0,,False,Kandel et Becky Rebecca ❤,EN
Ugy3TZZX0sNaDBbxiZN4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@ankurthegreatest,UCZySjT1mlR4lr9bSe-uySbw,Aishwarya,2025-10-02T18:24:20Z,2025-10-02T18:24:20Z,0,0,,False,Aishwarya,EN
Ugz3-Tp2BOXej0OK0Dd4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@konstantinoschrysostomou9602,UCuosGmE8sW46bw54RbxlVqw,Omg Doukissa Nomikou♥️ Greece’s most beautiful woman,2025-10-02T18:15:59Z,2025-10-02T18:15:59Z,0,0,,False,Omg Doukissa Nomikou♥️ La plus belle femme de Grèce,EN
UgxefKmm95-jTK8w8-N4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@nallelyb3624,UCpUXPbzqONinKleDUL6UfCA,Rebecca Patricia Arsmtrong lucio bellisma en la pasarela de Loreal Paris <br>❤❤❤,2025-10-02T17:04:20Z,2025-10-02T17:04:20Z,0,0,,False,Rebecca Patricia Arsmtrong était magnifique sur le podium de Loreal Paris <br>❤❤❤❤❤❤❤❤,ES
Ugwn9Z9I4YA1TpMa3RB4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@OmarKhaled-i5v,UCMsSRl8i5d7m7cQTRkbZCCg,"Yasmin Sabri , wow",2025-10-02T17:01:58Z,2025-10-02T17:01:58Z,0,0,,False,"Yasmin Sabri , wow",DE
Ugy5ffliWQ6MOOZd7ux4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@LegalBites-ui7mi,UCkpnNVKGP9vhgn6kX5KA9Ug,Love aishwarya ❤,2025-10-02T16:38:06Z,2025-10-02T16:38:06Z,0,0,,False,J'aime aishwarya ❤,EN
Ugw0TiIqpDnOfCblIA94AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@PhyuHninHtwe-c6m,UCJy3T2dTLF0vqWwwZqQDR0g,Beautiful,2025-10-02T16:01:07Z,2025-10-02T16:01:07Z,1,0,,False,Belle,EN
UgyELVDlH1MFexWFaip4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@PhyuHninHtwe-c6m,UCJy3T2dTLF0vqWwwZqQDR0g,Kendall😊😮,2025-10-02T16:00:36Z,2025-10-02T16:00:36Z,1,0,,False,Kendall😊😮😮,IT
Ugynt_u_T6rQ_FqHC9B4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@JeanneRoseUbales,UCnPX7OJ5YuMCDHQ7y9JJHOg,So pretty He Yan Zhou Ye,2025-10-02T15:40:03Z,2025-10-02T15:40:03Z,0,0,,False,Si jolie He Yan Zhou Ye,FI
UgwpXzYp54iTvJYIyi14AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@claudecrosatto7599,UCgWagl4nUn18HjBbFDVC7cg,Très belle Gillian Anderson nouvelle égérie L Oréal je l adore,2025-10-02T13:14:38Z,2025-10-02T13:14:38Z,0,0,,False,Très belle Gillian Anderson nouvelle égérie L Oréal je l adore,FR
UgybAsaUAjUl72dCX-h4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@vividpulse24,UC80j1NdW9AemuJiiNiAjjcQ,Kendall 🔥,2025-10-02T11:09:30Z,2025-10-02T11:09:30Z,0,0,,False,Kendall 🔥,IT
UgwTpUTvSe2fY1yQ_np4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@juliathieen312,UCaGpox3jcFYSvphdB1dyhhw,Becky Armstrong ❤,2025-10-02T10:39:17Z,2025-10-02T10:39:17Z,0,0,,False,Becky Armstrong ❤,EN
Ugw_mV_gLA8sfyYvCgt4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@IndiaLesud-vf9kx,UCfBdtIRCfj3b44w6J-aKbUg,Aishwarya 💗✨🙏💗✨💗✨✨💗✨💗💗💗✨✨💗💗✨✨💗✨💗💗✨✨💗💗✨💗✨💗✨💗🙏💗✨💗✨💗✨💗✨💗✨💗💗✨✨💗💗✨💗✨💗✨,2025-10-02T10:21:50Z,2025-10-02T10:21:50Z,0,0,,False,Aishwarya 💗✨🙏💗✨💗✨✨💗✨💗💗💗✨✨💗💗✨✨💗✨💗💗✨✨💗💗✨💗✨💗✨💗🙏💗✨💗✨💗✨💗✨💗✨💗💗✨✨💗💗✨💗✨💗✨,EN
UgwwXEkKaCXN8b9tnWl4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@sallyville,UC_za57i_7C35I3zuSFCbqHw,All the women are AMAZING!!! Proud of Temi Otedola for representing Nigeria. 🥰,2025-10-02T09:25:55Z,2025-10-02T09:25:55Z,0,0,,False,Toutes les femmes sont EXTRAORDINAIRES !!! Fière de Temi Otedola qui représente le Nigeria. 🥰,EN
Ugzebwt1DSNYGR2BDKl4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@alicjadybula,UCOVQ2Cw5ZpnLC6JYfgYMQRA,Not one redhead? :(,2025-10-02T08:43:40Z,2025-10-02T08:43:40Z,0,0,,False,Pas une seule rousse ? :(,EN
UgzqiQAfjT8LVwHaBVJ4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@RuchiSingh-n1k,UCV3HbpdS5S8nJq7ljDMLkkw,"This L’Oreal Paris Fashion week 2025 was absolutely breathtaking <br> Such an amazing showcase of beauty, fashion, and creativity. Absolutely loved it!",2025-10-02T08:39:36Z,2025-10-02T08:39:36Z,0,0,,False,"Cette L'Oréal Paris Fashion Week 2025 était absolument époustouflante <br>Un tel spectacle de beauté, de mode et de créativité. J'ai adoré !",EN
UgzwagNJA5kIM0dKGEB4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@dilkhushsingh2402,UCBuh_tLQgUnR3obIwgM0OHA,Kendal is just lit ❤,2025-10-02T07:59:38Z,2025-10-02T07:59:38Z,0,0,,False,Kendal est tout simplement génial ❤,EN
UgyPMEMhMG6NwMrK1cl4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@KGuardian0805,UC2NN8lWoT4PfuETGqRee_EA,"With her captivating, graceful and beautiful presence, Becky Armstrong was impossible to look away from!",2025-10-02T07:27:44Z,2025-10-02T07:27:44Z,0,0,,False,"Avec sa présence captivante, gracieuse et magnifique, Becky Armstrong était impossible à détourner du regard !",EN
UgwbRPaAfdWmDzoUQDp4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@heribertovaldez2280,UCkacbsA1viZu7j7z7-b2zsQ,Belinda ❤,2025-10-02T06:06:43Z,2025-10-02T06:06:43Z,0,0,,False,Belinda ❤,TR
UgwYYk5aeyulKjKlabt4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@TeresaVerdín-w7m,UCEagBIQ6ZWuZRx25lZ8BZcg,Hermosa Becky Armstrong,2025-10-02T05:48:02Z,2025-10-02T05:48:02Z,1,0,,False,Hermosa Becky Armstrong,SK
UgxCj5lCv_E_163cNKR4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@amitwagh77,UCEH9_4e9SNDIDpgJGQDaB8A,"Girl show business good for empire Gigi Rockstar walk graceful attractive young, 🌱 rest force girl liked brand fit clothes",2025-10-02T05:25:00Z,2025-10-02T05:25:00Z,0,0,,False,"La fille show business bon pour l'empire Gigi Rockstar marche gracieuse attrayante jeune, 🌱 repos force fille aimé marque fit vêtements",EN
UgyZ-3G_YI4aByEX_g14AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@janicematugas1389,UC7rNDgiQelk4SNrkDU8glYQ,Proud for Pia 🇵🇭❤️,2025-10-02T05:12:07Z,2025-10-02T05:12:07Z,0,0,,False,Fière de Pia 🇵🇭❤️,DA
Ugw9eAZDn3mLQm6p2id4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@Krishnapriya-pt3ux,UCKGKoVm4W293v2imAJjUThg,Kendall 😌🫶,2025-10-02T04:49:21Z,2025-10-02T04:49:21Z,0,0,,False,Kendall 😌🫶🫶,IT
UgyWz4MHooTE_MtRVcB4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@ajitkujur1122,UCHMhQ7Ig48eSAPe6xUy6zGA,Mile stone Miledge .... <i>_</i> Bravo 👏👏🤠,2025-10-02T04:45:22Z,2025-10-02T04:45:22Z,0,0,,False,Mile stone Miledge .... <i>_</i> Bravo 👏👏🤠👏🤠,EN
UgzGP6t8C7iTpQjdQql4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@jaylordgorospe207,UCBS5EJq0jdBQWJVxU90u7vg,Pia❤️❤️❤️❤️❤️,2025-10-02T04:10:08Z,2025-10-02T04:10:08Z,0,0,,False,Pia❤️❤️❤️❤️❤️,EN
Ugzjf-flyDBMVHYnITF4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@disha8574,UCOCcK3ZcAykRl9HLlOUz1Jw,Where ever is a mention of three ladies....aishwarya Is one 1st place that&#39;s the aura❤,2025-10-02T03:32:42Z,2025-10-02T03:32:42Z,0,0,,False,Partout où il est fait mention de trois femmes....aishwarya Est un 1er lieu qui&#39;est l&#39;aura❤,EN
UgxynzKImLuCPnlmIHV4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@MsAlestaa,UCg2pmLanXoDgSgS6g1Z47Xg,Francisca Valenzuela ATEEE,2025-10-02T02:39:12Z,2025-10-02T02:39:12Z,0,0,,False,Francisca Valenzuela ATEEE,RO
Ugy1yomxESh5z4s8LEh4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@MaharineLunaPido,UCzvWyoLYpkDcAyeNfxJ50mw,Queen Pia Wurtzbach Jauncey 👑,2025-10-02T02:05:50Z,2025-10-02T02:05:50Z,0,0,,False,Reine Pia Wurtzbach Jauncey 👑,EN
UgztSBiYsY9XjL6K2xZ4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@PunjabiHumanitarian,UCX2my7S3m7q2mIvGu5kF1Yg,Good show...loved them all!!,2025-10-02T01:08:59Z,2025-10-02T01:08:59Z,0,0,,False,Bonne émission... j'ai tout aimé !,EN
UgwN3KCv0AhiMHostUd4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@ResetYourLifeToday,UCkLEJW-duwZhfPy8EcbSudg,7:54 Amé a @Beccca,2025-10-02T00:54:01Z,2025-10-02T00:54:01Z,0,0,,False,7:54 Amé à @Beccca,PT
UgzzdIZGBti0rZWDTIZ4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@ResetYourLifeToday,UCkLEJW-duwZhfPy8EcbSudg,My hermosa Becky Armstrong !!! <br>@Beccca,2025-10-02T00:53:07Z,2025-10-02T00:53:07Z,0,0,,False,Mon hermosa Becky Armstrong ! !! <br>@Beccca,EN
Ugz2yyK4LekK1c0APqF4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@love2love159,UClOg4_peqxJimEk39dAsJ0g,Pia Wurtzback ❤❤❤❤,2025-10-01T23:29:06Z,2025-10-01T23:29:06Z,0,0,,False,Pia Wurtzback ❤❤❤❤,EN
UgyasS5b3jenyEG3or14AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@yessicaalvarezvivi2376,UCWsSXPuQ3Qt4whe6pPLvGnQ,Becky Armstrong ❤❤,2025-10-01T23:22:48Z,2025-10-01T23:22:48Z,0,0,,False,Becky Armstrong ❤❤❤,EN
UgzI02MwJcnW4I_pn514AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@elybarrera3061,UCM-T-1-xx9pnI91rJbXNhqw,"Todas hermosas pero aishawaya Ray , una seguridad y belleza impactante ❤",2025-10-01T22:26:42Z,2025-10-01T22:26:42Z,0,0,,False,"Toutes belles mais aishawaya Ray , une sécurité et une beauté saisissante ❤",ES
UgyDRSOWCzLX0aWypGZ4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@InèsDjebbii-h8r,UClh5aIMF8P0JRX8PC_ycJRw,"Whoa il y a esra je t&#39;aime trop, i love toi so much",2025-10-01T21:20:08Z,2025-10-01T21:20:08Z,0,0,,False,"Whoa il y a esra je t&#39;aime trop, i love you so much",IT
UgwfDlOOuYjlGpAIu6R4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@megdyosa574,UC9wMSDAIJrla7Sr2SWeUMzQ,Pia Wurtzbach is a queen 👑. Miss Universe 2015! ❤,2025-10-01T20:52:28Z,2025-10-01T20:52:28Z,0,0,,False,Pia Wurtzbach est une reine 👑. Miss Univers 2015 ! ❤,EN
Ugy-CAsv_yrVJYMkIAx4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@zubiamasood9571,UCD2fQiFfCtFu9JWNh6n-j2A,Kendall Jenner..the most beautiful woman on earth,2025-10-01T20:51:26Z,2025-10-01T20:51:26Z,0,0,,False,Kendall Jenner... la plus belle femme du monde,EN
Ugx1ExekySDRLKU2Ppx4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@lourdescaballero9099,UCVEt3fxHQj9XczMRNA67Saw,REBECA PATRICIA ARMOSTRONG ERES HERMOSA Y ES LA MEJOR. BELLEZA ÚNICA  FELICIDADES ESTOY ORGULLOSA DE TÍ ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,2025-10-01T19:52:07Z,2025-10-01T19:52:07Z,1,0,,False,REBECA PATRICIA ARMOSTRONG IS THE BEST. BELLEZA ÚNICA FELICIDADES ESTOY ORGULLOSA DE TÍ ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,SL
UgwQffCHrQfFPd0yjFB4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@taptipandit1361,UCAqO7BJC_EAzMrY7hLLtWrw,Aishwarya Rai is breathtaking ❤❤❤❤❤❤,2025-10-01T19:39:20Z,2025-10-01T19:39:20Z,0,0,,False,Aishwarya Rai est à couper le souffle ❤❤❤❤❤❤,EN
UgwQo49nauR2IbF9Omh4AaABAg,b2hKjZPwRsA,Le Défilé L’Oréal Paris 2025 Paris Fashion Week,UCoC8wK7Hbj1saQUBlFVaJkA,L'Oréal Paris USA,@ankeetachakravartty876,UCt2HLLq0PwOULFzdkmLjW1Q,18.49 aishwarya rai❤,2025-10-01T19:18:27Z,2025-10-01T19:18:27Z,0,0,,False,18.49 aishwarya rai❤,ID
