commentId,videoId,videoTitle,channelId,channelTitle,author,authorChannelId,text,publishedAt,updatedAt,likeCount,replyCount,parentId,isReply,text_clean,primary_emotion,vader_compound
UgyMz4RAXQVhAadqw-p4AaABAg,_pO7BRNdJdc,,,,@chazincharge,UC9Bjx7T9vuCr17IX1iJ_JPw,Good work Jon. Love listening to this.,2025-09-22T03:14:17Z,2025-09-22T03:14:17Z,0,1,,False,Good work Jon. Love listening to this.,joy,0.7964
Ugw0zu2lbkUMY1FAEbt4AaABAg,_pO7BRNdJdc,,,,@ule,UCqEag4oU4rC91zpbRnpTmYQ,beautiful,2025-09-22T02:37:11Z,2025-09-22T02:37:11Z,0,1,,False,beautiful,joy,0.5994
UgxV-EgwUCmigK6ZKS54AaABAg,_pO7BRNdJdc,,,,@huskyslushii5633,UCpcZaccH-pe0zc9WFuNC3PA,id love you at my theoretically wedding mr peck. excellent performance.,2025-09-22T02:29:48Z,2025-09-22T02:29:48Z,0,0,,False,id love you at my theoretically wedding mr peck. excellent performance.,joy,0.836
UgzYcfdNSLEPgzg0XKx4AaABAg,_pO7BRNdJdc,,,,@Lindalulu10284,UCZSxTDsj9RbDxXrd6MgzZMw,This is awesome! Keep it up Jon Peck 👍,2025-09-22T02:22:07Z,2025-09-22T02:22:07Z,0,0,,False,This is awesome! Keep it up Jon Peck 👍,joy,0.6588
Ugy20A7Xp_soSNBoj954AaABAg,_pO7BRNdJdc,,,,@howardfairbanks8337,UCRA0ltrnjVhml3QCbub-ZcA,"Cute outfit, would definitely let you hitchhike my silk road wagon",2025-09-22T02:21:16Z,2025-09-22T02:21:16Z,0,0,,False,"Cute outfit, would definitely let you hitchhike my silk road wagon",anger,0.6908
Ugx6Vxdkpn0qoFZ1bLV4AaABAg,_pO7BRNdJdc,,,,@rozhsoh-muh,UCMg7qwZ2UDsK-JxhKcKUTjA,"i was honestly expecting this to be a shitpost based on the thumbnail but no, this is so wholesome",2025-09-22T02:00:35Z,2025-09-22T02:00:35Z,0,0,,False,"i was honestly expecting this to be a shitpost based on the thumbnail but no, this is so wholesome",anticipation,0.25
UgxdDGwGkJshzaPQUah4AaABAg,_pO7BRNdJdc,,,,@thesysop4998,UCe3VUK8w0hpkR-FvzES93vA,Who else just came from the pickle pepsi guy to this video,2025-09-22T01:50:07Z,2025-09-22T01:50:07Z,0,0,,False,Who else just came from the pickle pepsi guy to this video,anger,0.0
UgyjKSo51g_JvS_NtWR4AaABAg,_pO7BRNdJdc,,,,@dea6997,UCgU8NLgZcwskyUp2XQ3gbpQ,I built this algorithm brick by brick.,2025-09-22T01:38:17Z,2025-09-22T01:38:17Z,0,0,,False,I built this algorithm brick by brick.,neutral,0.0
Ugw8bsC9MdTL0eVb9HZ4AaABAg,_pO7BRNdJdc,,,,@Anubis710,UC9QStlJ3M5xe1jA8sjny4Ig,Lowk hitting that shi unc,2025-09-22T01:16:42Z,2025-09-22T01:16:42Z,0,0,,False,Lowk hitting that shi unc,neutral,0.0
Ugzg3QSd-ECQiP8uljR4AaABAg,_pO7BRNdJdc,,,,@maybepossiblything,UCvjXBvCEUc8Mmlf10rdgEuw,"I fw this. (f* with, &quot;I like it&quot;)",2025-09-22T01:13:34Z,2025-09-22T01:13:34Z,0,0,,False,"I fw this. (f* with, &quot;I like it&quot;)",neutral,0.3612
Ugz1YXb5oeBHz_6-M2Z4AaABAg,_pO7BRNdJdc,,,,@thejimjimjim7,UCynv_NTS574ZNjOi6_lem0Q,the ccp is bad but you are good,2025-09-22T01:11:25Z,2025-09-22T01:11:25Z,0,1,,False,the ccp is bad but you are good,anger,0.3818
Ugz5HI0l22VxKKg4C0V4AaABAg,_pO7BRNdJdc,,,,@sonya521,UCzcVrpgMNF6Oct6Vpo44lgQ,This is what YouTube was made for,2025-09-22T00:57:19Z,2025-09-22T00:57:19Z,0,0,,False,This is what YouTube was made for,neutral,0.0
Ugzpr5eLRzAfZHfDBVV4AaABAg,_pO7BRNdJdc,,,,@Rocksaplenty,UC0sfW6w86kNq641rUTS88dA,"I really enjoyed this, well played.",2025-09-22T00:52:18Z,2025-09-22T00:52:18Z,0,0,,False,"I really enjoyed this, well played.",neutral,0.827
UgxSnpVYhy12gNCQ13p4AaABAg,_pO7BRNdJdc,,,,@walnut_raisin2621,UCrjNi6i-lv1XMSk7uaP7Q4A,Break it down grandpa,2025-09-22T00:41:29Z,2025-09-22T00:41:29Z,0,0,,False,Break it down grandpa,neutral,0.0
UgxZzrqHjDLeAVFaL3l4AaABAg,_pO7BRNdJdc,,,,@sam-ky9sj,UCjvmBV_u8yDZK6V7OZBb6zQ,This is so good! I love it! Thank you for sharing.,2025-09-22T00:34:43Z,2025-09-22T00:34:43Z,0,1,,False,This is so good! I love it! Thank you for sharing.,joy,0.9336
UgyhYbko0CRXKsVQTbV4AaABAg,_pO7BRNdJdc,,,,@GOATEDNOKIZZY,UCXKmVXWkWTzSTmnMYbEtqVA,funky vibe...,2025-09-22T00:30:21Z,2025-09-22T00:30:21Z,0,0,,False,funky vibe...,neutral,-0.1027
Ugwj1vziuQOC7-Tiu414AaABAg,_pO7BRNdJdc,,,,@canadian_bread310,UCOT9qJKhkO4hjZj5oy0J3ug,See y’all in 2030 when YouTube randomly recommends this to millions of people,2025-09-22T00:07:20Z,2025-09-22T00:07:20Z,0,0,,False,See y’all in 2030 when YouTube randomly recommends this to millions of people,surprise,0.2263
UgwxQfFFm8pr3M-5ggd4AaABAg,_pO7BRNdJdc,,,,@golden_ratio,UCffDAswNVoQVYvMq52JEX3w,Commenting to get to 888 comments (lucky in chinese),2025-09-22T00:06:06Z,2025-09-22T00:06:06Z,1,1,,False,Commenting to get to 888 comments (lucky in chinese),joy,0.4215
UgxvuLVx-puz0knZL1d4AaABAg,_pO7BRNdJdc,,,,@JustVic-92,UCWf37NTyS0l1J5UMvCCJiMQ,"Just came across this on the way to bed. Lovely to see such a simple, personal video nowadays.<br><br>Keep it up. I wish you the best on your journey.",2025-09-21T23:41:44Z,2025-09-21T23:41:44Z,0,1,,False,"Just came across this on the way to bed. Lovely to see such a simple, personal video nowadays.<br><br>Keep it up. I wish you the best on your journey.",anticipation,0.8934
UgxyI7ON_TNWwHrsLMJ4AaABAg,_pO7BRNdJdc,,,,@AAA-fh5kd,UCbHTtLVABtfFmn4h6lXXzxg,what absolute utter garbage.,2025-09-21T23:41:09Z,2025-09-21T23:41:09Z,0,3,,False,what absolute utter garbage.,disgust,0.0
UgyrGmItDbhVxpZiGER4AaABAg,_pO7BRNdJdc,,,,@automaticwriting4220,UCw_uBOEMEidqSANxgsq2_Ag,Ding gong dong gong dong,2025-09-21T23:33:01Z,2025-09-21T23:33:01Z,0,0,,False,Ding gong dong gong dong,neutral,0.0
Ugz6UVclZ0I6s_31wHV4AaABAg,_pO7BRNdJdc,,,,@noobguy7023,UCjYShOQMqXf7Dwv1xVpy0-Q,beautifully played,2025-09-21T23:23:01Z,2025-09-21T23:23:01Z,0,0,,False,beautifully played,neutral,0.7269
UgxtZjLFMhWbuLXGWmt4AaABAg,_pO7BRNdJdc,,,,@elizabuppy,UCSXgHeG6EDfEohb5K1ULyiA,"funny algorithm recommendation aside, this is beautiful! i assume you play other string instruments?",2025-09-21T23:09:09Z,2025-09-21T23:09:09Z,0,1,,False,"funny algorithm recommendation aside, this is beautiful! i assume you play other string instruments?",joy,0.8588
Ugw_YTmH1eyO0dIISu94AaABAg,_pO7BRNdJdc,,,,@ASharkNamedSkye,UCC6-8ph_Chkrrg5Mz0c8Zcg,he HITTIN that shit,2025-09-21T23:08:36Z,2025-09-21T23:08:36Z,1,0,,False,he HITTIN that shit,anger,-0.5574
Ugx4tpSPaHJd8p4c9rR4AaABAg,_pO7BRNdJdc,,,,@fwardale,UC4oaJUIQwH4UwVY_F073Xag,This is unironically so cool,2025-09-21T22:31:41Z,2025-09-21T22:31:41Z,2,0,,False,This is unironically so cool,anger,0.4572
UgwlFG5oXgrup9aTVJB4AaABAg,_pO7BRNdJdc,,,,@escadoradora,UCYDxIRbywGrK_zeDJ7Qzn3A,"This is beautiful, thank you",2025-09-21T22:11:56Z,2025-09-21T22:11:56Z,0,0,,False,"This is beautiful, thank you",joy,0.7506
UgzWF_e-MCQLUPVNE4F4AaABAg,_pO7BRNdJdc,,,,@nevothefirst,UCujghvNJGc6HGmYkPSDBBUw,gramps still got it,2025-09-21T21:54:36Z,2025-09-21T21:54:36Z,0,0,,False,gramps still got it,neutral,0.0
UgwXli_6fFNxp8vPYkF4AaABAg,_pO7BRNdJdc,,,,@VinegarShotsYT,UCFD_NoegVMmrKcAyTxYLlMA,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a>",2025-09-21T21:52:31Z,2025-09-21T21:52:31Z,0,0,,False,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a>",neutral,0.0
UgzwXA__4JOanTHEZEt4AaABAg,_pO7BRNdJdc,,,,@ArceniaVII,UC4qPUUydBT3Zwhq-m0cAYQw,This was amazing thank you,2025-09-21T21:48:41Z,2025-09-21T21:48:41Z,0,1,,False,This was amazing thank you,joy,0.743
UgzrXUFvXFaEuS3eewZ4AaABAg,_pO7BRNdJdc,,,,@searysands,UC8tb-sDo4rRHxjNQ_zxcfqg,respect to CCP!,2025-09-21T21:41:58Z,2025-09-21T21:41:58Z,0,0,,False,respect to CCP!,anticipation,0.5255
UgzExdlqMILTRFvUumB4AaABAg,_pO7BRNdJdc,,,,@darkangel9551,UCP0y6PjcXSbC7gbp-Veiw1g,Sounds so peaceful,2025-09-21T21:26:32Z,2025-09-21T21:26:32Z,0,0,,False,Sounds so peaceful,anticipation,0.5413
UgzCRVvaqipK_GgjqRp4AaABAg,_pO7BRNdJdc,,,,@thesupertaco1934,UCuKFbSZOgThGI3y4Q6d6gZw,Wow this is very fun! You should do one wearing a Hanfu robe instead of Manchu clothing as most chinese music are of Han chinese origin instead of Manchu.,2025-09-21T21:14:16Z,2025-09-21T21:14:16Z,1,0,,False,Wow this is very fun! You should do one wearing a Hanfu robe instead of Manchu clothing as most chinese music are of Han chinese origin instead of Manchu.,joy,0.8264
UgxswjBi8t7k8b4X9bJ4AaABAg,_pO7BRNdJdc,,,,,UC_pERi0tXsl16199gfexiQg,+100000000 social credit,2025-09-21T20:57:21Z,2025-09-21T20:57:21Z,0,0,,False,+100000000 social credit,trust,0.3818
UgxmJ6w0NAoewu4r_K54AaABAg,_pO7BRNdJdc,,,,@sophie.anneliese,UCJyZmjI_xX-FNYutvtDeGOQ,Thank you for playing this sir!! beautiful instrument..I would love to own one some day. &lt;3,2025-09-21T20:49:02Z,2025-09-21T20:49:02Z,0,1,,False,Thank you for playing this sir!! beautiful instrument..I would love to own one some day. &lt;3,joy,0.9183
UgyXqEuTLO_ijlnPB294AaABAg,_pO7BRNdJdc,,,,@thctycoon1944,UCZennTrI02J-bTCxsPOuDXQ,You met me at a very Chinese point in my life.,2025-09-21T20:34:53Z,2025-09-21T20:34:53Z,0,0,,False,You met me at a very Chinese point in my life.,neutral,0.0
Ugy6Caft2aYf3k6A5jJ4AaABAg,_pO7BRNdJdc,,,,@benrichard452,UC4AO5HLvsxl_wUBImxc1M7g,"Cool tune, cool look, and super wholesome!",2025-09-21T20:25:08Z,2025-09-21T20:25:08Z,1,0,,False,"Cool tune, cool look, and super wholesome!",trust,0.8313
UgxMWcdsXhw1Epwmyrp4AaABAg,_pO7BRNdJdc,,,,@JoseFierro666,UCMtwxeODDU-gaQQcYLWWQsQ,paul mccartney looks old,2025-09-21T20:21:07Z,2025-09-21T20:21:07Z,0,0,,False,paul mccartney looks old,neutral,0.0
Ugz5ugA62uCoXyjuJSh4AaABAg,_pO7BRNdJdc,,,,@mathuu8698,UCCFHYAHMHr-tpe-hPcWawjA,:),2025-09-21T20:12:51Z,2025-09-21T20:12:51Z,0,0,,False,:),neutral,0.4588
Ugx_gvfPRXkBZFkzndh4AaABAg,_pO7BRNdJdc,,,,@AdventuresofChickyChicky,UCqkg7GRViitQ6QZE1LS36FQ,Good job there fella you seem like a nice guy rock on,2025-09-21T20:00:10Z,2025-09-21T20:00:10Z,0,1,,False,Good job there fella you seem like a nice guy rock on,anger,0.802
UgxTfgPhPD0k1oYHDKN4AaABAg,_pO7BRNdJdc,,,,@The_Actually_Real_Elon_Musk,UCKdSb_TByZNCy1pISiBMb0Q,Arigato sensei.,2025-09-21T19:52:43Z,2025-09-21T19:52:43Z,0,0,,False,Arigato sensei.,neutral,0.0
Ugy-GmWjQ-TqrQxJhdd4AaABAg,_pO7BRNdJdc,,,,@maquinadeguera,UC5GmTDciRSGMJ8KFh7fSreA,Nick Mullen is really coming into his own these days,2025-09-21T19:52:25Z,2025-09-21T19:52:25Z,0,0,,False,Nick Mullen is really coming into his own these days,anticipation,0.0
UgwU1WyvBFBHK7J9zAx4AaABAg,_pO7BRNdJdc,,,,@Ma_0606,UCt750cu5QFl41Ea6BuzJQwg,Very nice,2025-09-21T19:11:39Z,2025-09-21T19:11:39Z,0,1,,False,Very nice,joy,0.4754
UgyYPaku1x-C407Tp3Z4AaABAg,_pO7BRNdJdc,,,,@adonutlol1697,UCJx7zNzptsuJpq1XC-rT02g,Mystical algorithm pull,2025-09-21T19:11:26Z,2025-09-21T19:11:26Z,0,0,,False,Mystical algorithm pull,anger,0.0
UgwfWrQA8sbXBaOct014AaABAg,_pO7BRNdJdc,,,,@oeryldz,UC-cyq1Zzq7Xi271Mg0aHwWA,"This is amazing unc, thank you!",2025-09-21T19:01:46Z,2025-09-21T19:01:46Z,1,0,,False,"This is amazing unc, thank you!",joy,0.7644
UgyMGwyOj0h3NTUPTg14AaABAg,_pO7BRNdJdc,,,,@donglaihe-y4u,UClSTO-R4nyzRlQ9XQkuvylQ,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",2025-09-21T18:56:45Z,2025-09-21T18:56:45Z,0,0,,False,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",neutral,0.0
UgzkYq8YxcchTJGZP9t4AaABAg,_pO7BRNdJdc,,,,@Karma.3636,UCqQlpNVJdvbu2rg2LLXkliQ,Incredible,2025-09-21T18:45:38Z,2025-09-21T18:45:38Z,0,0,,False,Incredible,neutral,0.0
UgxSjLT1Nvk0zDCNkn14AaABAg,_pO7BRNdJdc,,,,@Zeky_2427,UCfe0JV2jnZIS9A-sUg4al6A,"Thats beautiful song<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-09-21T18:35:27Z,2025-09-21T18:35:27Z,2,0,,False,"Thats beautiful song<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",joy,0.5994
Ugw52CShhiKLxjl4OrV4AaABAg,_pO7BRNdJdc,,,,@Oggie389,UCMWmPdC2D19ed0V9oBmaNNQ,"hanging a flag that committed the great leap forward, which destroyed alot of this ancient culture, is absurd.",2025-09-21T18:31:28Z,2025-09-21T18:31:28Z,1,2,,False,"hanging a flag that committed the great leap forward, which destroyed alot of this ancient culture, is absurd.",anger,0.4588
UgzqdkTZqNSfnPxkVV14AaABAg,_pO7BRNdJdc,,,,@hazz62,UCeCdx6BKK4eFLQrQ-xamoRw,he has the mandate of heaven,2025-09-21T18:29:57Z,2025-09-21T18:29:57Z,0,0,,False,he has the mandate of heaven,neutral,0.5106
Ugz1ivbZ-Y5d7prq34V4AaABAg,_pO7BRNdJdc,,,,@Raggo12345,UCumCWRec-gGG0r3_IB5Bjjg,Beautiful playing and instrument! <br>( Subscribed!),2025-09-21T18:12:15Z,2025-09-21T18:12:15Z,0,1,,False,Beautiful playing and instrument! <br>( Subscribed!),neutral,0.7418
UgzuGNYhw5_qURU3edt4AaABAg,_pO7BRNdJdc,,,,@MrLeadghost,UCiv2DesbdvVVEN7g0DP1eHw,"I&#39;m going to make sex to this.<br><br><a href=""https://www.youtube.com/watch?v=_pO7BRNdJdc&amp;t=135"">2:15</a> is just about perfect too",2025-09-21T18:06:06Z,2025-09-21T18:06:44Z,1,0,,False,"I&#39;m going to make sex to this.<br><br><a href="" is just about perfect too",anticipation,0.5719
Ugzrm0UwtuDfNfYN6DZ4AaABAg,_pO7BRNdJdc,,,,@maltl0af673,UCgVk0lATAPwPSFXezsLSyNQ,"Beautiful sound, beautiful instrument",2025-09-21T18:01:10Z,2025-09-21T18:01:10Z,1,1,,False,"Beautiful sound, beautiful instrument",joy,0.8316
UgzxU6sFCrD3aFWKzEZ4AaABAg,_pO7BRNdJdc,,,,@spritecranberry420,UCR4Z-UEEKvkW4cG_1vU98SA,slay! love this so much!,2025-09-21T18:00:54Z,2025-09-21T18:00:54Z,0,0,,False,slay! love this so much!,anger,0.6988
UgxHHdkQgPp8lfmzSQx4AaABAg,_pO7BRNdJdc,,,,@cieplysernik08,UC1SWZDzbU7CLafLEHW0MrTQ,love that,2025-09-21T17:57:41Z,2025-09-21T17:57:41Z,0,0,,False,love that,joy,0.6369
Ugwz2Xq1GyYqnUY0FYl4AaABAg,_pO7BRNdJdc,,,,@_Mackan,UCFTfHR3Xj11CcoqbDRgSv2g,thanks chinese grandpa,2025-09-21T17:40:09Z,2025-09-21T17:40:09Z,0,0,,False,thanks chinese grandpa,neutral,0.4404
Ugyv_8oRZ6Vm4zB72NN4AaABAg,_pO7BRNdJdc,,,,@2prize,UCFudSIblKNzaH96fJvSLH_g,Brother Hao has some competition,2025-09-21T17:32:02Z,2025-09-21T17:32:02Z,0,0,,False,Brother Hao has some competition,anticipation,0.0
Ugye3-ccXVnAIvm0Lpt4AaABAg,_pO7BRNdJdc,,,,@Wiru131,UC6SxI-lIQ-QXRY59uW-do5g,This is gonna blow up in the next 12 years,2025-09-21T17:21:40Z,2025-09-21T17:21:40Z,3,0,,False,This is gonna blow up in the next 12 years,neutral,0.0
UgxNlEHjcoiJu-0p1Jl4AaABAg,_pO7BRNdJdc,,,,@TwinAquarius484,UCqLgFCzwq-95yTZjwdIE4tA,We&#39;ll all know Chinese in a few years when they come collect their debt.,2025-09-21T17:20:20Z,2025-09-21T17:20:20Z,0,0,,False,We&#39;ll all know Chinese in a few years when they come collect their debt.,sadness,-0.3612
Ugz12HafU3FcBIhFk7h4AaABAg,_pO7BRNdJdc,,,,@therealscarhomie,UC9R1HONEsEFjftx7P2-tLBg,Bro is living that chinese boy summer,2025-09-21T17:10:53Z,2025-09-21T17:10:53Z,2,0,,False,Bro is living that chinese boy summer,disgust,0.0
UgzTjzbVArh2GiBVeC94AaABAg,_pO7BRNdJdc,,,,@AdmiralWindy,UCr1uxsvJA89GClNKGc3fKMg,LiLi&#39;s a lucky lady,2025-09-21T17:06:24Z,2025-09-21T17:06:24Z,0,0,,False,LiLi&#39;s a lucky lady,joy,0.4215
Ugwmc9VZoi6M51UGwv14AaABAg,_pO7BRNdJdc,,,,@takimotozelin4675,UCytPWLKf8l_dLv1S0eWIc-g,何意味,2025-09-21T17:04:13Z,2025-09-21T17:04:13Z,0,0,,False,何意味,neutral,0.0
Ugyvjh0jtM8IUQT7uI94AaABAg,_pO7BRNdJdc,,,,@keyfrost,UCLTjoiXQmufgq7zpjyGlSsg,Gorgeous instrument!! Thanks for showing it up close at the end so we can see the details 😊,2025-09-21T17:02:05Z,2025-09-21T17:02:05Z,1,0,,False,Gorgeous instrument!! Thanks for showing it up close at the end so we can see the details 😊,neutral,0.9258
Ugy5aE_uqtbBJWHMNkN4AaABAg,_pO7BRNdJdc,,,,@Flick9mm,UClBNjMZhDVZUBBfPUfOyxtw,Our youtube grandpa,2025-09-21T16:54:38Z,2025-09-21T16:54:38Z,0,0,,False,Our youtube grandpa,neutral,0.0
UgyOo9KqhdCROCvhJPB4AaABAg,_pO7BRNdJdc,,,,@user563-b4u,UC-wuqgnKlklU7xL01fsF9Ag,art,2025-09-21T16:53:45Z,2025-09-21T16:53:45Z,0,0,,False,art,anticipation,0.0
UgwjCbn1vLRHPPJ6E3Z4AaABAg,_pO7BRNdJdc,,,,@JerdMcLean,UCQbCkJzrvvcjEmeWmVPxJkA,"Oh harro there Sir. I have been summon to give you coke. Dont ask why coke arready open, it secret ChinE secret. Teehee.",2025-09-21T16:30:43Z,2025-09-21T16:30:43Z,0,0,,False,"Oh harro there Sir. I have been summon to give you coke. Dont ask why coke arready open, it secret ChinE secret. Teehee.",trust,0.0
UgwvJzPfHf7q8VjdnOR4AaABAg,_pO7BRNdJdc,,,,@user-copiadeamigo,UCw1kLr1wKBr4khJm-vgwtBA,"It’s like the great big rewind, back to what internet was in the 2000s lol! I love this  so much",2025-09-21T16:14:47Z,2025-09-21T16:14:47Z,2,0,,False,"It’s like the great big rewind, back to what internet was in the 2000s lol! I love this so much",joy,0.9312
Ugx9GioCE4NM9s-mmzJ4AaABAg,_pO7BRNdJdc,,,,@ALAW_97,UC8sVDGi-9OjA5pAzZs7Fb2g,Bro just got +1000 social credits from this banger,2025-09-21T16:10:36Z,2025-09-21T16:10:36Z,0,0,,False,Bro just got +1000 social credits from this banger,anger,0.3612
UgwTltY-RdTPz2tg2QN4AaABAg,_pO7BRNdJdc,,,,@sweet.sashimi,UCfznDAm4IqGE7KzxvrWPRJw,Can u please cover &#39;&#39;Libri di Pongo&#39;&#39;? is a famous italian song,2025-09-21T16:08:52Z,2025-09-21T16:08:52Z,0,2,,False,Can u please cover &#39;&#39;Libri di Pongo&#39;&#39;? is a famous italian song,trust,0.3182
UgzJHEEPxjfaGTgMFMF4AaABAg,_pO7BRNdJdc,,,,@Namormp4,UCL3WWJMFFu_OPN_rO62JiyQ,"Enjoyed listening to this beautiful song while sipping on some pickle Pepsi, thank you sifu",2025-09-21T16:01:16Z,2025-09-21T16:01:16Z,2,0,,False,"Enjoyed listening to this beautiful song while sipping on some pickle Pepsi, thank you sifu",joy,0.8866
UgzjMT5ii1wN1_B9xml4AaABAg,_pO7BRNdJdc,,,,@imtoxic7071,UCWVbLVGcua_y8_SZpXuocSg,cant let gang know i fw this,2025-09-21T15:58:22Z,2025-09-21T15:58:22Z,0,0,,False,cant let gang know i fw this,anger,0.0
UgywFXZl_UPFYJcK2s94AaABAg,_pO7BRNdJdc,,,,@jonas4120,UCH1P72QJJwfdkmX1Vo2eevg,mythical youtube pull,2025-09-21T15:43:06Z,2025-09-21T15:43:06Z,0,0,,False,mythical youtube pull,anger,0.0
UgwpN-0eortQY4zj62N4AaABAg,_pO7BRNdJdc,,,,@ofhar,UCN4Fx2VZpZmj1zEKbtEfHmA,im investing in this one. thank you sir!,2025-09-21T15:36:35Z,2025-09-21T15:36:35Z,0,0,,False,im investing in this one. thank you sir!,trust,0.4199
UgyEkstQ1CaY4H7AFLR4AaABAg,_pO7BRNdJdc,,,,@EMPYRH_MUSIC,UC1pkBTFLvAluKu_cPEYPP9w,+ 500 social credit for liking this,2025-09-21T15:34:29Z,2025-09-21T15:34:29Z,0,0,,False,+ 500 social credit for liking this,trust,0.6486
UgxwX8sto55s8k0TinZ4AaABAg,_pO7BRNdJdc,,,,@11ELFs,UCCTONoM9kiTRvVboYg3uVxQ,Someone send this to @Rantoni,2025-09-21T15:31:47Z,2025-09-21T15:31:47Z,0,0,,False,Someone send this to @Rantoni,neutral,0.0
UgzBrlxRRngkBhASpyp4AaABAg,_pO7BRNdJdc,,,,@crystalrose043,UCDOlUn6G1-L_fW1w0uQ9tAw,Title says John channel says Jon which is it,2025-09-21T15:26:50Z,2025-09-21T15:26:50Z,0,1,,False,Title says John channel says Jon which is it,neutral,0.0
UgwQ3OjVEFGO17rFsKB4AaABAg,_pO7BRNdJdc,,,,@goodboi3319,UCcxXZUI89TQ6dLqHWlReTtA,This is great,2025-09-21T15:24:04Z,2025-09-21T15:24:04Z,0,0,,False,This is great,joy,0.6249
UgwQPStakdkZza_VanJ4AaABAg,_pO7BRNdJdc,,,,@tomaszbilinski2232,UC_LtGCuQiw0_p0nNaK6v53g,Fajne,2025-09-21T15:23:11Z,2025-09-21T15:23:11Z,1,0,,False,Fajne,neutral,0.0
UgzEL-7u5dWHWan1ydx4AaABAg,_pO7BRNdJdc,,,,@viva65,UCLEMYE2w2JcS_J6-kp2FMDA,Beautiful!!!! Bravo!! 👏,2025-09-21T15:16:55Z,2025-09-21T15:16:55Z,1,0,,False,Beautiful!!!! Bravo!! 👏,joy,0.7243
UgwTgvYTpvcw0CoUXs14AaABAg,_pO7BRNdJdc,,,,@El_Presidente_5337,UC04QIEtDQ8qNhalQHOz7QIA,Me when the product is 50% cheaper in some asian online shop.,2025-09-21T14:59:41Z,2025-09-21T14:59:41Z,0,0,,False,Me when the product is 50% cheaper in some asian online shop.,neutral,0.0
UgwtwIlD_Jn6dQGB3Zx4AaABAg,_pO7BRNdJdc,,,,@SakthimOfficial,UCzjf9DtDCgyb7DD1FNHh8Hw,i needed this. No dopamine inducers just vibes. Not because they wanted to grab your attention but they just want to share they passion and i am all in for it. The music is great!,2025-09-21T14:55:03Z,2025-09-21T14:55:03Z,5,1,,False,i needed this. No dopamine inducers just vibes. Not because they wanted to grab your attention but they just want to share they passion and i am all in for it. The music is great!,joy,0.9252
UgzbmrML3RnUPoNzhXl4AaABAg,_pO7BRNdJdc,,,,@naidrinskyconfederation6363,UCx8MdJkyHOj_0GNreQolGaQ,Alive internet theory,2025-09-21T14:53:42Z,2025-09-21T14:53:42Z,0,0,,False,Alive internet theory,anticipation,0.3818
UgwwZpRLfQd1XKi5g6l4AaABAg,_pO7BRNdJdc,,,,@DUCK3_i,UC1Et8_SaldwrdbIr9cPEUjA,어우 듣기좋아,2025-09-21T14:50:13Z,2025-09-21T14:50:13Z,0,1,,False,어우 듣기좋아,neutral,0.0
Ugwj7caD-ZHYM-C45nt4AaABAg,_pO7BRNdJdc,,,,@tymonides7593,UCmyo_00WV-aMkUimwWmMY7g,good,2025-09-21T14:48:53Z,2025-09-21T14:48:53Z,0,0,,False,good,anticipation,0.4404
UgxoaxxFs5tEaoT3QFR4AaABAg,_pO7BRNdJdc,,,,@tommykaung5882,UCgubd2QC881AnrG3xAh3xqw,I was expecting a parody video but we just found a hidden gem.,2025-09-21T14:28:28Z,2025-09-21T14:28:28Z,0,0,,False,I was expecting a parody video but we just found a hidden gem.,joy,0.0
Ugw4dyPaaHZ4a6RHZWV4AaABAg,_pO7BRNdJdc,,,,@mingmingandmikki,UCsAWRr-HfSSSFS4JlzNB-EA,Beautiful,2025-09-21T14:24:51Z,2025-09-21T14:24:51Z,0,0,,False,Beautiful,neutral,0.5994
UgwUl6MRHPl7yRutlb14AaABAg,_pO7BRNdJdc,,,,@Espere,UC65FFqclptV68S2R76YE8zw,surprised it didn&#39;t say &quot;13 years ago&quot;,2025-09-21T14:10:47Z,2025-09-21T14:10:47Z,183,0,,False,surprised it didn&#39;t say &quot;13 years ago&quot;,surprise,0.2263
UgzbJyfegVA_gwTOTfp4AaABAg,_pO7BRNdJdc,,,,@Archer95100,UCI1WIbBA0oZmyv4KhPhfw6g,absolute fire,2025-09-21T13:58:52Z,2025-09-21T13:58:52Z,0,0,,False,absolute fire,fear,-0.34
UgwfJDblle4O7W91IFZ4AaABAg,_pO7BRNdJdc,,,,@muluskuvuch,UC1_TBQAf8_HoPs56a8_yPVQ,i have that exact same liuqin!  same paint and everything!,2025-09-21T13:53:12Z,2025-09-21T13:53:12Z,0,1,,False,i have that exact same liuqin! same paint and everything!,neutral,0.0
